275.678,-339.509,-95.9785,10.7496,161.781,-122.49,100.069,18.0924,-105.098,12.207,96.6757,3.19171,30.4559,-0.154785,158.372,21.2377,0.27371,43.9947,-70.0365,113.23,44.4947,14.4659,-69.99,12.0156,226.123,-57.6527,38.3726,-172.748,140.544,164.914,87.3539,-5.31092,-49.2852,44.7767,-49.7597,74.7403,33.7364,-99.3171,-112.145,-31.6082,36.5263,111.028,-37.9414,29.2617,-33.5805,46.2816,-70.0107,-116.657,-75.9037,7.90344,18.9891,86.1989,31.9144,-37.0508,-40.3237,-95.3748,3.37888,92.1894,52.4505,-8.1379,22.0262,41.7633,10.7074,213.715,8.73843,14.1448,13.6775,-26.8416,34.7585,82.032,40.8984,16.187,-9.20043,33.2873,6.64117,-1.41649,116.321,-30.8043,78.7675,36.0053,-7.13917,-97.2753,39.0263,-37.3208,-21.767,33.6947,7.49456,20.7176,-28.4448,12.8067,-15.0656,46.3239,-27.408,-28.6351,-42.1791,-29.0209,-29.489,-46.9654,-24.034,87.5078,63.894,-11.2642,102.519,31.3454,30.7998,-4.8386,-5.10026,-12.9733,-8.58922,-3.38612,55.1915,10.3546,-16.534,-35.4775,126.873,66.3884,31.6062,5.47049,-26.1005,
275.694,-339.54,-96.0383,10.6721,161.739,-122.585,100.01,18.0393,-105.119,12.2516,96.7682,3.30174,30.6321,0.0572406,158.597,21.4181,0.535476,44.3044,-69.6483,113.583,44.8254,14.7373,-69.706,12.312,226.407,-57.3767,38.6526,-172.449,140.802,165.133,87.6183,-5.03702,-48.9162,45.1424,-49.3997,75.041,34.0907,-98.8619,-111.608,-31.042,37.0568,111.488,-37.4489,29.7709,-32.9467,46.9176,-69.3785,-116.005,-75.2352,8.59193,19.645,86.776,32.4901,-36.4459,-39.6772,-94.7691,3.99097,92.7328,53.0044,-7.57376,22.5798,42.3165,11.2744,214.307,9.27037,14.7095,14.223,-26.295,35.2514,82.4833,41.3541,16.668,-8.7486,33.7221,7.07959,-0.96985,116.742,-30.3331,79.2431,36.5045,-6.61678,-96.6758,39.7572,-36.579,-21.0238,34.4936,8.32299,21.5863,-27.6297,13.6345,-14.3546,46.9816,-26.7457,-28.0002,-41.5471,-28.3557,-28.8417,-46.3009,-23.3516,88.2432,64.5912,-10.5589,103.166,31.9541,31.354,-4.28512,-4.52181,-12.4773,-8.12012,-2.9457,55.6147,10.7991,-16.0472,-35.0269,127.317,66.8223,32.0021,5.88704,-25.6777,
275.71,-339.571,-96.0986,10.594,161.698,-122.681,99.951,17.9858,-105.141,12.2967,96.8617,3.41292,30.8101,0.271313,158.824,21.6002,0.799644,44.6168,-69.2567,113.938,45.1589,15.0111,-69.4196,12.611,226.694,-57.0983,38.9351,-172.148,141.062,165.353,87.885,-4.76082,-48.544,45.5112,-49.0366,75.3442,34.448,-98.4027,-111.065,-30.471,37.592,111.952,-36.952,30.2845,-32.3074,47.5591,-68.7407,-115.348,-74.5609,9.28648,20.3068,87.3583,33.0708,-35.8358,-39.025,-94.158,4.60849,93.2811,53.5633,-7.00456,23.1383,42.8746,11.8463,214.904,9.80706,15.2791,14.7733,-25.7434,35.7486,82.9386,41.8137,17.1533,-8.29284,34.1606,7.52186,-0.519293,117.166,-29.8578,79.7229,37.008,-6.08991,-96.0713,40.4944,-35.8308,-20.2743,35.2993,9.15856,22.4625,-26.8075,14.4695,-13.6373,47.6449,-26.0776,-27.3597,-40.9096,-27.6846,-28.1887,-45.6307,-22.6631,88.9852,65.2947,-9.84719,103.819,32.5682,31.9132,-3.72665,-3.93819,-11.9769,-7.64683,-2.50132,56.0418,11.2477,-15.556,-34.5722,127.765,67.2601,32.4017,6.30732,-25.2511,
275.726,-339.602,-96.1586,10.5164,161.656,-122.776,99.8919,17.9326,-105.162,12.3414,96.9545,3.5233,30.9868,0.483979,159.049,21.7811,1.06208,44.9271,-68.8679,114.292,45.4903,15.2832,-69.1349,12.908,226.979,-56.8216,39.2159,-171.849,141.321,165.573,88.1502,-4.48634,-48.1744,45.8775,-48.676,75.6456,34.8027,-97.9471,-110.527,-29.9048,38.1225,112.412,-36.4595,30.7937,-31.6737,48.1949,-68.1084,-114.696,-73.8923,9.97504,20.9627,87.9351,33.6461,-35.2311,-38.3785,-93.5525,5.22046,93.8243,54.1169,-6.44069,23.6915,43.4275,12.4129,215.495,10.3384,15.8432,15.3183,-25.1971,36.2411,83.3896,42.2691,17.6341,-7.84115,34.5951,7.96019,-0.0726994,117.586,-29.3867,80.1985,37.5072,-5.56709,-95.4713,41.2259,-35.0881,-19.5303,36.0987,9.9874,23.3314,-25.9922,15.2974,-12.9261,48.3028,-25.4151,-26.7248,-40.2774,-27.0193,-27.5418,-44.9664,-21.9809,89.7204,65.9919,-9.14203,104.465,33.1769,32.4677,-3.17309,-3.35976,-11.4808,-7.17782,-2.06105,56.465,11.6925,-15.0689,-34.121,128.209,67.6944,32.7982,6.72438,-24.8279,
275.743,-339.633,-96.2185,10.4389,161.615,-122.871,99.8329,17.8794,-105.183,12.3861,97.0472,3.63352,31.1633,0.696379,159.275,21.9618,1.32423,45.2372,-68.4794,114.644,45.8214,15.5549,-68.8505,13.2047,227.263,-56.5451,39.4965,-171.55,141.579,165.792,88.4151,-4.21205,-47.8049,46.2437,-48.3156,75.9468,35.1574,-97.4916,-109.989,-29.3385,38.653,112.872,-35.967,31.3029,-31.04,48.8308,-67.4762,-114.044,-73.2237,10.6636,21.6187,88.5121,34.2216,-34.6263,-37.732,-92.9469,5.83248,94.3676,54.6706,-5.87672,24.2448,43.9805,12.9797,216.087,10.8699,16.4076,15.8634,-24.6507,36.7336,83.8406,42.7245,18.1149,-7.38948,35.0296,8.39846,0.37383,118.007,-28.9157,80.6739,38.0064,-5.04453,-94.8715,41.9572,-34.3458,-18.7866,36.8979,10.816,24.2001,-25.177,16.1251,-12.2151,48.9604,-24.7528,-26.09,-39.6454,-26.3542,-26.8949,-44.3021,-21.2987,90.4557,66.6889,-8.43691,105.111,33.7854,33.0219,-2.61975,-2.78151,-10.9849,-6.709,-1.62097,56.888,12.1369,-14.5821,-33.6702,128.653,68.1283,33.1942,7.14094,-24.4052,
275.759,-339.664,-96.2782,10.3616,161.574,-122.966,99.774,17.8263,-105.204,12.4307,97.1396,3.74352,31.3394,0.908302,159.499,22.1421,1.58576,45.5465,-68.0918,114.997,46.1516,15.826,-68.5669,13.5007,227.547,-56.2694,39.7763,-171.252,141.837,166.011,88.6793,-3.93848,-47.4365,46.6088,-47.9561,76.2471,35.5111,-97.0373,-109.452,-28.7738,39.1821,113.331,-35.4759,31.8107,-30.4079,49.4649,-66.8456,-113.394,-72.5569,11.3503,22.2729,89.0874,34.7955,-34.0232,-37.0873,-92.3429,6.44286,94.9095,55.2229,-5.31423,24.7967,44.532,13.5448,216.677,11.4,16.9704,16.4071,-24.1057,37.2249,84.2903,43.1787,18.5944,-6.93905,35.463,8.83557,0.819178,118.426,-28.4459,81.1481,38.5042,-4.52341,-94.2735,42.6865,-33.6055,-18.0451,37.6948,11.6423,25.0664,-24.3641,16.9506,-11.506,49.6162,-24.0924,-25.4569,-39.0151,-25.6908,-26.2497,-43.6397,-20.6184,91.1889,67.3841,-7.73368,105.756,34.3924,33.5747,-2.06778,-2.20473,-10.4903,-6.24136,-1.18197,57.31,12.5803,-14.0965,-33.2205,129.095,68.5612,33.5893,7.55654,-23.9834,
275.775,-339.695,-96.3383,10.2838,161.533,-123.062,99.7148,17.7729,-105.226,12.4754,97.2325,3.85399,31.5163,1.12128,159.725,22.3233,1.84869,45.8575,-67.702,115.351,46.4838,16.0987,-68.2816,13.7984,227.833,-55.9919,40.0579,-170.952,142.096,166.231,88.9452,-3.6632,-47.0656,46.9763,-47.5943,76.5495,35.867,-96.5801,-108.912,-28.2057,39.7145,113.792,-34.9817,32.3216,-29.772,50.1029,-66.2112,-112.74,-71.8861,12.0412,22.931,89.6662,35.3728,-33.4165,-36.4386,-91.7353,7.05688,95.4545,55.7783,-4.74846,25.3517,45.0867,14.1134,217.27,11.9332,17.5365,16.9539,-23.5576,37.7189,84.7426,43.6354,19.0766,-6.48601,35.8988,9.27518,1.26712,118.847,-27.9733,81.625,39.0049,-3.99921,-93.6718,43.4201,-32.8608,-17.2991,38.4965,12.4735,25.9378,-23.5464,17.7809,-10.7928,50.2757,-23.4282,-24.8203,-38.3812,-25.0237,-25.601,-42.9735,-19.9342,91.9263,68.0833,-7.0265,106.404,35.0026,34.1305,-1.51279,-1.62474,-9.99305,-5.77122,-0.740656,57.7342,13.026,-13.6083,-32.7683,129.54,68.9964,33.9865,7.97427,-23.5595,
275.791,-339.725,-96.3983,10.2062,161.491,-123.157,99.6557,17.7196,-105.247,12.52,97.3252,3.96429,31.6929,1.33395,159.951,22.5042,2.11122,46.168,-67.3129,115.704,46.8154,16.3709,-67.9967,14.0956,228.118,-55.7149,40.3391,-170.652,142.355,166.45,89.2107,-3.38838,-46.6955,47.3432,-47.2332,76.8513,36.2223,-96.1238,-108.373,-27.6386,40.2458,114.253,-34.4886,32.8315,-29.1374,50.7396,-65.5781,-112.087,-71.2166,12.7307,23.5879,90.2439,35.949,-32.811,-35.7913,-91.1289,7.66968,95.9984,56.3327,-4.18384,25.9056,45.6403,14.6807,217.862,12.4653,18.1014,17.4995,-23.0106,38.2119,85.1939,44.0912,19.5578,-6.03389,36.3337,9.71391,1.71416,119.268,-27.5018,82.101,39.5046,-3.47603,-93.0713,44.1523,-32.1175,-16.5545,39.2966,13.3031,26.8075,-22.7303,18.6096,-10.081,50.934,-22.7652,-24.185,-37.7485,-24.3579,-24.9535,-42.3087,-19.2515,92.6622,68.781,-6.32075,107.051,35.6117,34.6852,-0.958898,-1.0459,-9.49673,-5.30203,-0.300249,58.1575,13.4709,-13.121,-32.3169,129.984,69.4308,34.3829,8.39118,-23.1364,
275.808,-339.756,-96.4583,10.1286,161.45,-123.253,99.5966,17.6662,-105.268,12.5646,97.4179,4.07459,31.8696,1.54661,160.176,22.6851,2.37376,46.4785,-66.9237,116.058,47.1471,16.6431,-67.7118,14.3929,228.403,-55.4379,40.6202,-170.352,142.614,166.67,89.4762,-3.11355,-46.3253,47.71,-46.872,77.1531,36.5776,-95.6674,-107.834,-27.0715,40.7771,114.714,-33.9954,33.3414,-28.5027,51.3764,-64.9449,-111.434,-70.547,13.4202,24.2447,90.8215,36.5251,-32.2055,-35.1439,-90.5225,8.28248,96.5423,56.8871,-3.61922,26.4595,46.1938,15.2481,218.455,12.9974,18.6663,18.0452,-22.4636,38.7049,85.6452,44.547,20.039,-5.58178,36.7686,10.1526,2.16121,119.689,-27.0302,82.577,40.0043,-2.95284,-92.4708,44.8845,-31.3742,-15.8099,40.0968,14.1326,27.6773,-21.9142,19.4383,-9.36922,51.5922,-22.1023,-23.5496,-37.1158,-23.6921,-24.3061,-41.6439,-18.5687,93.3981,69.4788,-5.615,107.698,36.2208,35.24,-0.405005,-0.46705,-9.0004,-4.83284,0.140159,58.5809,13.9157,-12.6337,-31.8656,130.429,69.8652,34.7793,8.8081,-22.7133,
275.824,-339.788,-96.5193,10.0497,161.408,-123.35,99.5365,17.6119,-105.29,12.61,97.5122,4.18673,32.0492,1.76286,160.406,22.8689,2.64071,46.7943,-66.5279,116.417,47.4844,16.92,-67.4221,14.6952,228.693,-55.156,40.9063,-170.047,142.878,166.893,89.7463,-2.83397,-45.9487,48.0833,-46.5045,77.4602,36.9392,-95.2031,-107.286,-26.4946,41.3176,115.183,-33.4937,33.8602,-27.857,52.0241,-64.3009,-110.77,-69.8659,14.1217,24.913,91.4092,37.1112,-31.5895,-34.4852,-89.9054,8.90599,97.0957,57.4511,-3.04469,27.0231,46.7571,15.8255,219.057,13.5389,19.2412,18.6004,-21.907,39.2066,86.1045,45.0107,20.5286,-5.12173,37.2112,10.5991,2.61622,120.117,-26.5502,83.0614,40.5128,-2.42045,-91.8598,45.6295,-30.6179,-15.0524,40.9108,14.9766,28.5621,-21.0838,20.2814,-8.64509,52.2619,-21.4279,-22.9032,-36.4721,-23.0146,-23.6473,-40.9673,-17.8739,94.147,70.1888,-4.89688,108.357,36.8404,35.8043,0.158577,0.121967,-8.49529,-4.35523,0.58841,59.0117,14.3684,-12.1378,-31.4062,130.881,70.3073,35.1825,9.23223,-22.2829,
218.378,-254.805,-44.9267,-28.2538,165.038,-116.85,129.822,6.79392,-127.206,-6.13634,95.8722,27.0709,22.2904,21.173,130.649,5.1553,13.9068,43.1335,-46.0617,92.9496,42.8872,13.9796,-59.6328,-11.6998,181.19,-6.57208,28.4694,-150.798,122.268,162.881,89.9298,-27.4309,-42.3328,22.4436,-72.6627,72.6865,18.7268,-71.1265,-119.589,-28.2201,32.359,92.8013,-16.3362,39.1885,-28.8689,29.7391,-71.6275,-124.412,-72.6749,21.5552,-17.5209,46.092,56.4162,-37.9509,-38.614,-86.6256,-11.5159,73.2379,58.1031,-16.9884,5.55739,21.408,10.7795,183.445,6.96014,5.84047,-2.63831,-37.5493,29.9277,69.6284,19.2931,10.7799,-6.37989,25.9806,-5.57973,4.87665,104.287,-14.2715,71.5696,26.2765,-23.9153,-82.4316,35.9329,-30.0169,-31.0529,48.281,-5.02297,0.325149,-29.3403,12.8673,-41.0635,54.2033,-50.9535,-30.7924,-31.3453,-44.7331,-26.2039,-57.9678,-35.8398,64.2507,52.5542,-25.3659,75.9057,28.6377,24.4772,-11.3279,12.0696,-20.9162,-15.5093,1.85325,36.468,24.4686,-12.4489,-33.1144,110.986,64.3574,20.8592,-1.94251,-31.6521,
218.382,-254.812,-44.9398,-28.2708,165.029,-116.87,129.809,6.78213,-127.21,-6.12722,95.892,27.0947,22.3284,21.2185,130.697,5.19483,13.9631,43.1995,-45.9799,93.0236,42.9564,14.0366,-59.5733,-11.6378,181.25,-6.51385,28.5287,-150.735,122.323,162.927,89.9859,-27.373,-42.2556,22.5197,-72.5878,72.7496,18.8005,-71.0323,-119.478,-28.1036,32.4686,92.8968,-16.2344,39.2935,-28.7382,29.8702,-71.4971,-124.278,-72.5377,21.6965,-17.3866,46.21,56.5342,-37.8269,-38.4816,-86.5015,-11.3904,73.3495,58.217,-16.8726,5.67107,21.5218,10.8956,183.567,7.06882,5.95618,-2.52664,-37.437,30.0287,69.7211,19.3867,10.8785,-6.28703,26.0701,-5.48915,4.96888,104.374,-14.1743,71.6677,26.3795,-23.8075,-82.3082,36.0829,-29.8645,-30.9,48.4451,-4.85282,0.503668,-29.1728,13.0373,-40.9173,54.3387,-50.8169,-30.6612,-31.2148,-44.5961,-26.0707,-57.8312,-35.6994,64.4019,52.6978,-25.2206,76.0389,28.7639,24.5924,-11.2125,12.19,-20.8124,-15.4112,1.94572,36.5573,24.5624,-12.3463,-33.019,111.08,64.4491,20.943,-1.85469,-31.563,
